Category,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Sheet,Main_Category,Sub_Category
J.  Other ,3.04031416556084,11.03007248416594,0.56664327983855,,,,1998,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-815.3711766353647,197.18831870558944,6.57579459039552,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-16471.783586163427,3.98379586303697,1.67128451905945,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),14309.950739076014,11.75658367144519,2.1870345850651,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1549.4823578236735,97.95302204540226,0.07321429629102,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),505.92783349617895,82.81163331321137,0.0694792353498,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),4677.284892811196,0.16528269745915,1.26875450980436,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2287.2686980316503,,,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.51800111503449,0.4153316829441,,,,1998,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,734.118553929963,2587.9950037190024,3.95283236716829,,,,1998,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,2490.819244662609,,,,,1998,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,8.13062351528748,0.48737004045968,,,,1998,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),734.118553929963,3.06658484744301,0.27541333938398,,,,1998,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,85.97855069366298,3.19004898732463,,,,1998,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,930.6023778262796,1171.087387353348,62.59854726931179,,,,1999,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,989.8138360371128,,,,,1999,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,170.1118943865644,11.55904303026542,,,,1999,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,50.46471303003741,,,,1999,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,768.7174913770759,,,,,,1999,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,158.83944196676083,,,,,,1999,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.04544448244289,11.16165692967116,0.57479120900896,,,,1999,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-647.7010574525444,196.81064816629672,6.44261699698693,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-16587.44761221034,3.77690575375192,1.67008845820466,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),14249.431748427489,11.74042002573559,2.11495370044062,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-1004.2862276636724,97.729640142031,0.07161281083618,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),630.802993881389,82.83603255972073,0.06924990235732,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),4585.934574681132,0.21099239950762,1.23560049005733,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2522.136534568543,,,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.51665728554984,0.41452120260802,,,,1999,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,683.7176300660886,2474.727537118951,3.9574142829742,,,,1999,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,2380.420257439708,,,,,1999,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,9.0492306221496,0.54248646687141,,,,1999,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),683.7176300660886,3.10031171867891,0.27821057293036,,,,1999,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,82.15773733841502,3.13671724317243,,,,1999,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,972.7244192167444,1135.33124877077,59.65839795831264,,,,2000,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,961.2429804953748,,,,,2000,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,163.22545804680806,11.22586829166089,,,,2000,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,47.89173855553407,,,,2000,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,827.425445409049,,,,,,2000,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,142.29494956550886,,,,,,2000,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.00402424218649,10.86281022858742,0.54079111111768,,,,2000,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-881.9565978461866,197.4329853690016,6.341672087864,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-16792.195128512816,3.91219633874828,1.68836774165767,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),14127.289291634956,11.73367703341898,2.03293880953541,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-478.72410798537567,98.21186716258342,0.1058951843825,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),693.1241603683898,82.9817296139997,0.07368827012673,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),4344.7836294110375,0.07945151415683,1.1871696126875,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2776.2344427623766,,,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.51406370609434,0.41311328287149,,,,2000,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,709.6248054484236,2369.6580134540804,4.12757377325753,,,,2000,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,2281.3947577472604,,,,,2000,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,9.96816115550442,0.5976222988727,,,,2000,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),709.6248054484236,2.99776458608076,0.28214563794894,,,,2000,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,75.29732996523482,3.24780583643589,,,,2000,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,859.0096490498295,1078.7614625925924,57.26894493295221,,,,2001,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,910.2002543222968,,,,,2001,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,158.01212708682624,10.8712401262127,,,,2001,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,45.87948281843053,,,,2001,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,679.6425199195832,,,,,,2001,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,176.39767622511465,,,,,,2001,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,2.96945290513168,10.54908118346932,0.51822198830898,,,,2001,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-1495.0972301047432,197.58148177907387,6.19810157626104,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-17299.80836809152,3.98608295780292,1.69734474197339,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13971.250447459814,11.71428932352081,1.95771753507858,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-459.5513709480962,98.22841210461615,0.09899161069851,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),730.6698622422101,83.07520477908974,0.07363642990257,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),4168.491351170762,0.06780872082933,1.14454426317794,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2606.149151937916,,,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.50968389321489,0.41123992264082,,,,2001,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,646.1555472784232,2303.211179097288,4.11266942840248,,,,2001,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,2232.8151731967987,,,,,2001,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,11.1724705691854,0.66906628449356,,,,2001,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),646.1555472784232,2.99680276663572,0.28618944140085,,,,2001,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,56.22673256466786,3.15741370250807,,,,2001,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,769.2899208997696,1062.227579334536,57.35390208837542,,,,2002,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,895.733414530225,,,,,2002,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,156.24934808649644,10.52977738072676,,,,2002,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,46.32372626049393,,,,2002,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,540.709542313458,,,,,,2002,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,225.5166151429262,,,,,,2002,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.06376344338543,10.24481671781481,0.50039844715473,,,,2002,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-2299.876610017459,197.74573666425604,6.08127070357783,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-17607.858793852836,3.96373994075783,1.70291557825219,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13885.607257277734,11.69379158349054,1.87757166176888,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-637.8679418942104,98.32842195678872,0.10493857152656,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),530.5245648820734,83.16866025141336,0.073583806749,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),4090.064064346532,0.08209859506166,1.12094846333167,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2560.3457607767523,,,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.50902433674393,0.40898897795844,,,,2002,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,632.5699765241154,2258.5890759076888,4.19274949116647,,,,2002,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,2185.7607251356903,,,,,2002,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,12.10596616833846,0.72273567980444,,,,2002,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),632.5699765241154,2.98258439770096,0.2910632544381,,,,2002,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,57.73980020595909,3.17895055692393,,,,2002,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,970.5066717575482,1071.8206195569012,57.01620295481747,,,,2003,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,905.3157472122364,,,,,2003,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,156.4224305231209,10.56411960806682,,,,2003,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,45.96784608778641,,,,2003,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,781.966575445492,,,,,,2003,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,185.5510029958089,,,,,,2003,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,2.98909331624735,10.08244182154382,0.48423725896424,,,,2003,Summary1As2,3.  Agriculture,J.  Other 
"4.  Land use, land-use change and forestry  (4)",-2478.070003524275,198.9924395405015,6.08159490454935,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",
A. Forest land (4),-17780.7493099444,3.94578445018744,1.70414939457275,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",A. Forest land (4)
B. Cropland (4),13760.352380851506,11.66987668403231,1.81350965844197,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",B. Cropland (4)
C. Grassland (4),-675.392193941969,99.45003997319048,0.19585286295439,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",C. Grassland (4)
D. Wetlands (4),782.1154365138126,83.25514067437474,0.07385880990637,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",D. Wetlands (4)
E. Settlements (4),4126.201005506896,0.1600071235337,1.11289019031905,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",E. Settlements (4)
G. Harvested wood products ,-2690.59732251012,,,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",G. Harvested wood products 
H. Other  (4),,0.51159063518282,0.40642244905935,,,,2003,Summary1As2,"4.  Land use, land-use change and forestry  (4)",H. Other  (4)
5.  Waste,611.6439454876187,2115.226908599903,4.18819252488014,,,,2003,Summary1As2,5.  Waste,
A.  Solid waste disposal (5),,2038.490730370724,,,,,2003,Summary1As2,5.  Waste,A.  Solid waste disposal (5)
B.  Biological treatment of solid waste (5),,12.99937075111225,0.77640409237087,,,,2003,Summary1As2,5.  Waste,B.  Biological treatment of solid waste (5)
C.  Incineration and open burning of waste (5),611.6439454876187,2.91562568467525,0.28746050146523,,,,2003,Summary1As2,5.  Waste,C.  Incineration and open burning of waste (5)
D.  Wastewater treatment and discharge,,60.8211817933916,3.12432793104404,,,,2003,Summary1As2,5.  Waste,D.  Wastewater treatment and discharge
3.  Agriculture,1330.4750018476766,1080.553933060078,56.12853997679075,,,,2004,Summary1As2,3.  Agriculture,
A.  Enteric fermentation,,912.0608308563512,,,,,2004,Summary1As2,3.  Agriculture,A.  Enteric fermentation
B.  Manure management,,158.52439285298084,10.75811592756518,,,,2004,Summary1As2,3.  Agriculture,B.  Manure management
D.  Agricultural soils,,,44.89162415443094,,,,2004,Summary1As2,3.  Agriculture,D.  Agricultural soils
G. Liming,1103.4092737867866,,,,,,2004,Summary1As2,3.  Agriculture,G. Liming
H. Urea application,223.8525070608788,,,,,,2004,Summary1As2,3.  Agriculture,H. Urea application
J.  Other ,3.21322100001138,9.96870935074573,0.47879989479463,,,,2004,Summary1As2,3.  Agriculture,J.  Other 
